"","RRcode","City","province_code","Start_date","tenure_days_","tenure_bracket","cost_center","tran_month","production","depletion","nag"
"948","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2011-11-01,397121.62,-102658.11,294463.51
"949","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2011-12-01,956456.96,-405817.92,550639.04
"950","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-01-03,285609.29,-84657.58,200951.72
"951","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-02-01,632150.23,-3148.93,629001.3
"952","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-03-01,1184307.44,-1841.18,1182466.26
"953","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-04-02,1279528.02,-379079.47,900448.56
"954","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-05-01,349259.83,-18932.39,330327.44
"955","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-06-01,840443.3,-476263.04,364180.25
"956","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-07-02,767627.75,-17475.76,750152
"957","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-08-01,97813.18,-82397.56,15415.62
"958","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-09-04,117924.51,-6297.89,111626.63
"959","YVWK","Dt Vatharines","province8","1-Nov-10","1","#N/A","2786",2012-10-01,118319.21,-489121.76,-370802.55
"960","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2012-11-01,549369.35,-14504.26,534865.09
"961","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2012-12-03,497496.72,-50849.18,446647.54
"962","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-01-02,635782.42,-22550.77,613231.65
"963","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-02-01,648296.55,-129652.34,518644.21
"964","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-03-01,600444.08,-11026.19,589417.89
"965","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-04-01,1093631.84,-437293.83,656338
"966","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-05-01,298626.18,-114477.49,184148.69
"967","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-06-03,867704.46,-647456.86,220247.6
"968","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-07-01,312437.83,-241916.63,70521.19
"969","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-08-01,295341.73,-22797.96,272543.77
"970","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-09-03,513195.39,-122375.2,390820.2
"971","YVWK","Dt Vatharines","province8","1-Nov-10","2","#N/A","2786",2013-10-01,343971.42,-28288.76,315682.66
"972","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2013-11-01,2120525.32,-14965.19,2105560.14
"973","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2013-12-02,1248237.57,-819422.3,428815.27
"974","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-01-02,606744.13,-336212.74,270531.39
"975","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-02-03,835575.86,-33057.06,802518.8
"976","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-03-03,657594.58,-30621,626973.58
"977","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-04-01,566136.4,-575171.57,-9035.17
"978","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-05-01,1096007.55,-885170.71,210836.84
"979","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-06-02,901901.02,-658202.53,243698.49
"980","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-07-01,1348587.72,-1272108.52,76479.2
"981","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-08-01,2131930.56,-1558191.37,573739.19
"982","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-09-02,526688.66,-724209.24,-197520.58
"983","YVWK","Dt Vatharines","province8","1-Nov-10","3","#N/A","2786",2014-10-01,904526.46,-564339.85,340186.61
"984","YVWK","Dt Vatharines","province8","1-Nov-10","4","#N/A","2786",2014-11-03,999655.7,-108230.27,891425.43
"985","YVWK","Dt Vatharines","province8","1-Nov-10","4","#N/A","2786",2014-12-01,2585323.17,-1215449.96,1369873.2
"986","YVWK","Dt Vatharines","province8","1-Nov-10","4","#N/A","2786",2015-01-02,869200.63,-885996.89,-16796.25
"987","YVWK","Dt Vatharines","province8","1-Nov-10","4","#N/A","2786",2015-02-02,3138773.35,-1748975.9,1389797.45
"988","YVWK","Dt Vatharines","province8","1-Nov-10","4","#N/A","2786",2015-03-02,1232191.35,-530429.52,701761.83
"989","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-04-01,177050.27,0,177050.27
"990","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-05-02,91588.84,0,91588.84
"991","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-06-01,305126.99,4.88,305131.86
"992","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-07-01,68104.9,0,68104.9
"993","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-08-01,94924.08,-21514.57,73409.51
"994","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-09-01,437724.48,-33058.67,404665.8
"995","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-10-03,116351.59,-28109.51,88242.08
"996","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-11-01,429474.39,-117895.78,311578.61
"997","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-12-01,95525.96,-11441.28,84084.68
"998","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-01-03,56200.6,-4975.57,51225.03
"999","YVW1","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-02-01,351949.84,-347982.34,3967.5
